Plant,ABC,Material,SLOC,Bin,QTY,Last Count,Cost,Description
US53,A,334448-0010,1000,D2-F,28,11/7/2024,75.8,"FITTING,HTR,10mm,3/8 NPT,TEFLON"
US53,B,334449-0010,1000,D5-E,12,10/24/2024,81.66,"SENSOR,RTD,TEFLON COAT,1/8IN DIA,3.5IN L"
US53,B,334449-0020,1000,D1-B,9,9/16/2024,84.48,"SENSOR,RTD,TEFLON COAT,1/8IN DIA,6IN L"
US53,B,334450-0010,1000,D2-F,39,11/7/2024,71.5,"FITTING,RTD,4mm,1/8 NPT,TEFLON"
US53,C,334452-A005,1000,C6-A,0,,0.07,"O-RING,AS-005,BUNA-N,70 DURO"
US53,C,334452-A011,1000,C6-A,0,,0.02,"O-RING,AS-011,BUNA-N,70 DURO"
US53,C,334452-A012,1000,C6-A,0,,2.51,"O-RING,AS-012,BUNA-N,70 DURO"
US53,C,334452-A013,1000,C6-A,0,,2.76,"O-RING,AS-013,BUNA-N,70 DURO"
US53,C,334452-A016,1000,AD-1-1,0,,0.03,"O-RING,AS-016,BUNA-N,70 DURO"
US53,C,334452-A018,1000,AD-1-3,0,,0.04,"O-RING,AS-018,BUNA-N,70 DURO"
US53,C,334452-A020,1000,C6-A,0,,0.06,"O-RING,AS-020,BUNA-N,70 DURO"
US53,C,334452-A025,1000,G-00-1,0,,0.07,"O-RING,AS-025,BUNA-N,70 DURO"
US53,C,334452-A027,1000,AD-1-3,0,,0.07,"O-RING,AS-027,BUNA-N,70 DURO"
US53,C,334452-A035,1000,LS-3,72,,2.2,"O-RING,AS-035,BUNA-N,70 DURO"
US53,C,334452-A105,1000,C6-A,0,,1.88,"O-RING,AS-105,BUNA-N,70 DURO"
US53,C,334452-A120,1000,C6-A,0,2/2/2022,0.07,"O-RING,AS-120,BUNA-N,70 DURO"
US53,C,334452-A140,1000,,0,,7.54,"O-RING,AS-140,BUNA-N,70 DURO"
US53,C,334452-A148,1000,C6-A,0,,0.17,"O-RING,AS-148,BUNA-N,70 DURO"
US53,C,334452-A152,1000,C6-A,0,,0.25,"O-RING,3.34IN DIA,0.103 CS,A152"
US53,C,334452-A157,1000,AD2-5,0,,0.25,"O-RING,AS-157,BUNA-N,70 DURO"
US53,C,334452-A163,1000,C6-A,0,,0.42,"O-RING,AS-163,BUNA-N,70 DURO"
US53,C,334452-A170,1000,C6-A,0,,11.97,"O-RING,AS-170,BUNA-N,70 DURO"
US53,C,334452-A210,1000,C6-B,0,,0.1,"O-RING,AS-210,BUNA-N,70 DURO"
US53,C,334452-A215,1000,AD2-6,0,,0.05,"O-RING,AS-215,BUNA-N,70 DURO"
US53,C,334452-A222,1000,F8-A,0,,10.33,"O-RING,AS-222,BUNA-N,70 DURO"
US53,C,334452-A224,1000,AD2-6,0,,0.11,"O-RING,AS-224,BUNA-N,70 DURO"
US53,C,334452-A231,1000,AD-2-2,0,,0.01,"O-RING,AS-231,BUNA-N,70 DURO"
US53,C,334452-A236,1000,C6-B,0,,1,"O-RING,AS-236,BUNA-N,70 DURO"
US53,C,334452-A242,1000,AD-1-3,0,,0.24,"O-RING,AS-242,BUNA-N,70 DURO"
US53,C,334452-A245,1000,AD-1-3,0,,0.26,"O-RING,AS-245,BUNA-N,70 DURO"
US53,C,334452-A253,1000,AD2-6,0,,0.59,"O-RING,AS-253,BUNA-N,70 DURO"
US53,C,334452-A268,1000,AD2-5,0,,0.77,"O-RING,AS-268,BUNA-N,70 DURO"
US53,C,334452-A271,1000,C6-B,0,,1.97,"O-RING,AS-271,BUNA-N,70 DURO"
US53,C,334452-A278,1000,AD-1-3,0,,0.93,"O-RING,AS-278,BUNA-N,70 DURO"
US53,C,334452-A281,1000,C6-B,0,,3.98,"O-RING,AS-281,BUNA-N,70 DURO"
US53,C,334452-A324,1000,C6-B,0,,0.24,"O-RING,1.495IN DIA,0.176 CS,A-324"
US53,C,334452-A340,1000,C6-G,0,,0.38,"O-RING,AS-340,BUNA-N,70 DURO"
US53,C,334452-A361,1000,C6-B,0,,1.28,"O-RING,AS-361,BUNA-N,70 DURO"
US53,C,334452-A368,1000,AD-2-1,0,,1.49,"O-RING,AS-368,BUNA-N,70 DURO"
US53,C,334452-A379,1000,F8-A,0,,6.04,"O-RING,AS-379,BUNA-N,70 DURO"
US53,C,334452-A390,1000,AD-2-3,0,,14.3,"O-RING,AS-390,BUNA-N,70 DURO"
US53,C,334452-A449,1000,C6-C,0,,3.64,"O-RING,AS-449,BUNA-N,75 DURO"
US53,C,334452-A451,1000,C6-C,0,,8.99,"O-RING,AS-451,BUNA-N,70 DURO"
US53,C,334452-AS268,1000,,0,,0.01,"O-RING,AS-268,BUNA-N,70 DURO"
US53,C,334452-B009,1000,C6-C,0,,0.17,"O-RING,AS-009,SILICONE,70 DURO"
US53,C,334452-B010,1000,C6-C,0,,0.15,"O-RING,AS-010,SILICONE,70 DURO"
US53,C,334452-B011,1000,C6-C,0,,0.18,"O-RING,AS-011,SILICONE,70 DURO"
US53,C,334452-B012,1000,C6-C,0,,0.15,"O-RING,AS-012,SILICONE,A70 DURO"
US53,C,334452-B013,1000,C6-C,0,3/10/2023,0.19,"O-RING,AS-013,SILICONE,70 DURO"
US53,C,334452-B018,1000,C6-D,0,,7.77,"O-RING,AS-568,SILICONE,70 DURO"
US53,C,334452-B022,1000,C6-D,0,,0.05,"O-RING,AS-022,SILICONE,70 DURO"
US53,C,334452-B024,1000,K6-R3,26,1/17/2019,0.31,"O-RING,AS-024,SILICONE,70 DURO"
US53,C,334452-B029,1000,K6-R4,23,,0.32,"O-RING,AS-029,SILICONE,70 DURO"
US53,C,334452-B103,1000,C6-D,0,,0.12,"O-RING,AS-103,SILICONE,70 DURO"
US53,C,334452-B105,1000,,0,,0.13,"O-RING,AS-105,SILICONE,70 DURO"
US53,C,334452-B108,1000,AD2-5,0,,0.13,"O-RING,AS-108,SILICONE,70 DURO"
US53,C,334452-B121,1000,,0,,2.3,"O-RING,AS-121,SILICONE,70 DURO"
US53,C,334452-B128,1000,C6-D,0,,0.44,"O-RING,AS-128,SILICONE,70 DURO"
US53,C,334452-B132,1000,C6-D,0,,0.35,"O-RING,AS-132,SILICONE,70 DURO"
US53,C,334452-B150,1000,C6-D,0,,1.26,"O-RING,AS-150,SILICONE,70 DURO"
US53,C,334452-B154,1000,C6-D,0,,1.05,"O-RING,AS-154,SILICONE,70 DURO"
US53,C,334452-B156,1000,C6-D,0,5/11/2021,0.68,"O-RING,AS-156,SILICONE,70 DURO"
US53,C,334452-B161,1000,C6-F,0,,2.54,"O-RING,AS-161,SILICONE,70 DURO"
US53,C,334452-B164,1000,AD-1-3,0,,2.54,"O-RING,AS-164,SILICONE,70 DURO"
US53,C,334452-B172,1000,C6-D,0,,5.46,"O-RING,AS-172,SILICONE,70 DURO"
US53,C,334452-B210,1000,I5-B,95,,0.33,"O-RING,AS-210,SILICONE,70 DURO"
US53,C,334452-B254,1000,C6-D,0,,1.89,"O-RING,AS-390,BUNA-N,70 DURO"
US53,C,334452-B258,1000,,0,,2.84,"O-RING,AS-258,SILICONE,70 DURO"
US53,C,334452-B901,1000,C6-E,0,,5.48,"O-RING,AS-901,SILICONE,70 DURO"
US53,C,334452-B908,1000,C6-D,0,,0.25,"O-RING,AS-908,SILICONE,70 DURO"
US53,C,334452-C044,1000,C6-E,0,,0.6,"O-RING,AS-044,EP,70 DURO"
US53,C,334452-C243,1000,C6-E,0,,0.89,"O-RING,AS-243,EP,70 DURO"
US53,C,334452-C244,1000,AD-2-2,0,,1.2,"O-RING,AS-244,BUNA-N,70 DURO"
US53,C,334452-C369,1000,AD-1-1,0,,2.55,"O-RING,AS-369,EP,60 DURO"
US53,C,334452-C430,1000,C6-G,0,,6.15,"O-RING,AS-430,EP,70 DURO"
US53,C,334452-D311,1000,F8-A,0,,7.84,"O-RING,AS-311,VITON,70 DURO"
US53,C,334452-E240,1000,AD2-5,0,,4.36,"O-RING,AS-240,PTFE,55 DURO"
US53,C,334452-F377,1000,C6-E,0,,2.86,"O-RING,AS-377,EP,60 DURO"
US53,C,334452-G019,1000,C6-E,0,,2.8,"O-RING,AS-019,BUNA-N,40 DURO"
US53,C,334452-H127,1000,C6-E,0,,0.34,"O-RING,AS-127,SILICONE,50-70 DURO"
US53,C,334452-H157,1000,C6-E,0,,11.6,"O-RING,AS-157,SILICONE,50-70 DURO"
US53,C,334452-H311,1000,C6-E,0,,0.43,"O-RING,AS-311,SILICONE,50-70 DURO"
US53,C,334452-J153,1000,C6-F,0,,5.78,"O-RING,AS-153,VITON,A60 DURO"
US53,C,334453-C01,1000,SO4-B,0,3/21/2017,1.19,"FITTING,PLUG,HEX,,.25IN,BRASS"
US53,C,334453-D01,1000,Y1-6,0,,1,"FITTING,PLUG,HEX,,.375IN,BRASS"
US53,C,334454-0000,1000,,0,,1.27,"CLAMP,HOSE,PLASTIC,PLACE HOLDER"
US53,C,334454-0010,1000,C3-A,0,,0.41,"CLAMP,HOSE,PLASTIC,6.8-7.4mm"
US53,C,334454-0020,1000,C3-A,0,,0.46,"CLAMP,HOSE,PLASTIC,5.8-6.5mm"
US53,C,334454-0030,1000,C3-A,0,,0.41,"CLAMP,HOSE,PLASTIC,8.9-10mm"
US53,C,334454-0040,1000,C3-A,0,,0.38,"CLAMP,HOSE,PLASTIC,7.8-8.7mm"
US53,C,334454-0050,1000,C3-A,0,,0.38,"CLAMP,HOSE,PLASTIC,10.3-11.5mm"
US53,C,334454-0060,1000,C3-A,0,,0.4,"CLAMP,HOSE,PLASTIC,11.4-13mm"
US53,C,334454-0070,1000,C3-A,0,,0.53,"CLAMP,HOSE,PLASTIC,13-14.9mm"
US53,C,334454-0080,1000,C3-A,0,,0.53,"CLAMP,HOSE,PLASTIC,14.5-16.5mm"
US53,C,334454-0090,1000,C3-B,0,,0.56,"CLAMP,HOSE,PLASTIC,15.7-18.0mm"
US53,C,334454-0100,1000,C3-B,0,,0.77,"CLAMP,HOSE,PLASTIC,17.8-20.4mm"
US53,C,334454-0110,1000,C3-B,0,,0.9,"CLAMP,HOSE,PLASTIC,19.8-22.8mm"
US53,C,334454-0120,1000,C3-B,0,,0.41,"CLAMP,HOSE,PLASTIC,21.8-25.1mm"
US53,C,334454-0130,1000,C3-B,0,,1.01,"CLAMP,HOSE,PLASTIC,23.6-27.2mm"
US53,C,334454-0140,1000,C3-D,0,,0.78,"CLAMP,HOSE,PLASTIC,25.0-28.8mm"
US53,C,334454-0150,1000,C3-B,0,,1.02,"CLAMP,HOSE,PLASTIC,28.5-32.9mm"
US53,C,334454-0160,1000,C3-C,0,,1.34,"CLAMP,HOSE,PLASTIC,30.9-35.7mm"
US53,C,334454-0170,1000,C3-C,0,,1.12,"CLAMP,HOSE,PLASTIC,34.0-39.8mm"
US53,C,334454-0180,1000,C3-C,0,,1.49,"CLAMP,HOSE,PLASTIC,40.5-47.3mm"
US53,C,334454-0190,1000,C3-C,0,,1.5,"CLAMP,HOSE,PLASTIC,37.4-43.8mm"
US53,C,334454-0200,1000,C3-C,0,,1.57,"CLAMP,HOSE,PLASTIC,43.9-51.1mm"
US53,C,334454-0210,1000,C3-C,0,,2.53,"CLAMP,HOSE,PLASTIC,57.4-65.6mm"
US53,C,334454-0220,1000,C3-D,0,,1.9,"CLAMP,HOSE,PLASTIC,63.7-73.6mm"
US53,C,334455-0000,1000,,0,,4.19,"FITTING,MNPT,BARB,PLACE HOLDER"
US53,C,334455-B000,1000,,0,,4.19,"FITTING,1/8 MNPT,BARB,PLACE HOLDER"
US53,C,334455-B02C,1000,C1-A,0,2/2/2022,3.11,"FITTING,1/8 NPT,1/16 BARB,KYNAR"
US53,C,334455-B03C,1000,C1-A,0,11/18/2020,4.53,"FITTING,1/8 NPT,3/32 BARB,KYNAR"
US53,C,334455-B04A,1000,C1-A,0,,0.33,"FITTING,1/8 MNPT,1/8 BARB,POLYPROP"
US53,C,334455-B04C,1000,C1-A,0,11/8/2018,3.47,"FITTING,1/8 NPT,1/8 BARB,KYNAR"
US53,C,334455-B05C,1000,C1-A,0,,0.57,"FITTING,1/8 NPT,5/32 BARB,KYNAR"
US53,C,334455-B06A,1000,C1-A,0,,0.57,"FITTING,1/8 MNPT,3/16 BARB,POLYPRO"
US53,C,334455-B06F,1000,B3-F,0,,28,"FITTING,1/8 NPT,3/16 BARB,316SS"
US53,C,334455-B08A,1000,C1-A,0,,0.57,"FITTING,1/8 MNPT,1/4 BARB,POLYPROP"
US53,C,334455-B08C,1000,C1-A,0,10/16/2019,4.09,"FITTING,1/8 NPT,1/4 BARB,KYNAR"
US53,C,334455-B10C,1000,C1-A,0,,1.75,"FITTING,1/8 NPT,5/16 BARB,KYNAR"
US53,C,334455-B12B,1000,C1-A,0,,0.36,"FITTING,1/8 NPT,3/8 BARB,NYLON"
US53,C,334455-B12C,1000,C1-A,0,4/7/2017,3.96,"FITTING,1/8 NPT,3/8 BARB,KYNAR"
US53,C,334455-C000,1000,,0,,4.19,"FITTING,1/4 MNPT,BARB,PLACE HOLDER"
US53,C,334455-C04B,1000,C1-B,0,2/2/2022,0.9,"FITTING,1/4 MNPT,1/8 BARB,NYLON"
US53,C,334455-C04C,1000,C1-B,0,,2.38,"FITTING,1/4 NPT,1/8 BARB,KYNAR"
US53,C,334455-C05C,1000,C1-B,0,2/2/2022,4.3,"FITTING,1/4 NPT,5/32 BARB,KYNAR"
US53,C,334455-C06B,1000,C1-B,0,2/2/2022,0.49,"FITTING,1/4 MNPT,3/16 BARB,NYLON"
US53,C,334455-C08B,1000,C1-C,0,2/2/2022,0.67,"FITTING,1/4 MNPT,1/4 BARB,NYLON"
US53,C,334455-C08C,1000,C1-C,0,,2.81,"FITTING,1/4 NPT,1/4 BARB,KYNAR"
US53,C,334455-C10B,1000,C1-D,0,7/30/2021,0.72,"FITTING,1/4 MNPT,5/16 BARB,NYLON"
US53,C,334455-C12B,1000,C1-D,0,3/8/2023,2.07,"FITTING,1/4 MNPT,3/8 BARB,NYLON"
US53,C,334455-C16B,1000,C1-D,0,12/23/2022,2.27,"FITTING,1/4 MNPT,1/2 BARB,NYLON"
US53,C,334455-C16C,1000,C1-D,0,,3.67,"FITTING,0.25 MNPT,0.5 BARB,KYNAR"
US53,C,334455-C16D,1000,C1-D,0,,3.1,"FITTING,1/4 NPT,1/2 BARB,WHITE PVDF"
US53,C,334455-E000,1000,,0,,4.19,"FITTING,1/2 MNPT,BARB,PLACE HOLDER"
US53,C,334455-E08B,1000,C1-E,0,,0.5,"FITTING,1/2 MNPT,1/4 BARB,NYLON"
US53,C,334455-E08D,1000,C1-E,0,,3.58,"FITTING,1/2 MNPT,1/4 BARB,WHITE PVDF"
US53,C,334455-E12B,1000,C1-E,0,,0.5,"FITTING,1/2 MNPT,3/8 BARB,NYLON"
US53,C,334455-E16B,1000,C1-E,0,,0.43,"FITTING,1/2 MNPT,1/2 BARB,NYLON"
US53,C,334455-E20B,1000,C1-E,0,,0.51,"FITTING,1/2 MNPT,5/8 BARB,NYLON"
US53,C,334455-E24B,1000,C1-E,0,,0.95,"FITTING,1/2 MNPT,3/4 BARB,NYLON"
US53,C,334455-F000,1000,,0,,4.19,"FITTING,3/4 MNPT,BARB,PLACE HOLDER"
US53,C,334455-F08B,1000,C2-G,0,,1.17,"FITTING,3/4 NPT,1/4 BARB,NYLON"
US53,C,334455-F12B,1000,C1-F,0,,0.59,"FITTING,3/4 NPT,3/8 BARB,NYLON"
US53,C,334455-F16B,1000,C1-F,0,,2.18,"FITTING,3/4 NPT,1/2 BARB,NYLON"
US53,C,334455-F20B,1000,C1-F,0,,2.03,"FITTING,3/4 NPT,5/8 BARB,NYLON"
US53,C,334455-F24B,1000,C1-F,0,,0.69,"FITTING,3/4 NPT,3/4 BARB,NYLON"
US53,C,334455-F32B,1000,C1-F,0,,0.89,"FITTING,3/4 NPT,1 BARB,NYLON"
US53,C,334455-F40B,1000,C1-F,0,,1.59,"FITTING,3/4 NPT,1-1/4 BARB,NYLON"
US53,C,334455-G000,1000,,0,,4.19,"FITTING,1 MNPT,BARB,PLACE HOLDER"
US53,C,334455-G24B,1000,C1-G,0,,2.25,"FITTING,1 MNPT,3/4 BARB,NYLON"
US53,C,334455-G32B,1000,C1-G,0,,2.43,"FITTING,1 MNPT,1 BARB,NYLON"
US53,C,334455-G40B,1000,C1-G,0,,1.87,"FITTING,1 MNPT,1 1/4 BARB,NYLON"
US53,C,334455-J32B,1000,C1-G,0,,0.01,"FITTING,1-1/2 MNPT,2 BARB,NYLON"
US53,B,334455-J40B,1000,C1-G,0,12/10/2021,37,"FITTING,1-1/2 MNPT,1-1/4 BARB,NYLON"
US53,A,334455-J48B,1000,C1-G,0,2/22/2023,7.7,"FITTING,1-1/2 MNPT,1-1/2 BARB,NYLON"
US53,C,334455-J48E,1000,K8-M1,4,6/19/2023,6.07,"FITTING,1-1/4 NPT,1-1/2 BARB,ZINC PLT ST"
US53,B,334455-J64B,1000,D2-E,91,9/16/2024,92,"FITTING,1-1/2 MNPT,2 BARB,NYLON"
US53,B,334456-0010,1000,R3-B,3,12/10/2024,86.4,"TANK,5 GALLON W SPIGOT,HI DENS POLYETHYL"
US53,C,334457-0010,1000,K8-B1,6,5/30/2023,14.99,"STOPCOCK,1/4NPT M,1/4NPT F"
US53,C,334458-0010,1000,C2-B,0,2/2/2022,1.11,"FITTING,STOPCOCK,MALE LUER LOCK,POLYCARB"
US53,C,334459-0010,1000,F4-C,21,6/12/2023,27.58,"BAND,WEAR,TEFLON,6 IN BORE,1.75 IN ROD"
US53,C,334460-0010,1000,SO1-D,0,11/13/2019,3.84,"TUBE,LATEX,.1875 ID,.125 W"
US53,C,334461-C12,1000,C2-A,0,,1.47,"FITTING,NIPPLE,SCH 80,1/4 NPT,1.5LG,CPVC"
US53,C,334461-C16,1000,B3-D,0,,0.44,"FITTING,NIPPLE,SCH 80,1/4 NPT,2.0 LG,PVC"
US53,C,334461-C24,1000,B3-D,0,,1.98,"FITTING,NIPPLE,SCH 80,1/4 NPT,3.0 LG,PVC"
US53,C,334461-C48,1000,C2-A,0,,4.67,"FITTING,NIPPLE,SCH 80,1/4 NPT,6.0LG,CPVC"
US53,C,334462-0010,1000,C2-G,0,,"1,476.00","CONTROL ASSY,LASER MICROM,NO DISPLAY"
US53,C,334463-0010,1000,C2-E,0,,533,"PCB ASSY,ANALOG I/0,LASER MICROM"
US53,C,334464-0300,1000,C2-E,0,,155.8,"CABLE ASSY,LASER MICROM,3m"
US53,C,334466-0010,1000,C2-A,0,,3.4,"COUPLING,STRAIGHT,SCH 80,1/4 FNPT,PVC"
US53,C,334467-0010,1000,G4-E,1,12/10/2024,116,"MOUNT,VERT,FLOAT SWITCH,1.5OD,3.4375LG"
US53,C,334468-0010,1000,G6-B,0,10/25/2019,724,"CONTROL ASSY,FLOAT SWITCH,120V"
US53,C,334470-0010,1000,C2-D,0,11/18/2020,0.44,"FITTING,LUER,THRDED PORT,POLYPROP"
US53,C,334471-0010,1000,C2-B,0,4/22/2024,0.19,"FITTING,PLUG,MALE LUER,POLYPROP"
US53,C,334471-0030,1000,C2-B,0,11/21/2017,0.24,"FITTING,PLUG,MALE LUER,KYNAR"
US53,C,334472-0010,1000,C2-E,0,,0.39,"FITTING,RED HEX,1/4-18NPT,1/4-28UNF,NYLN"
US53,C,334472-0020,1000,,0,,0.39,"FITTING,RED HEX,1/4-18NPT,1/4-28UNF,PLYP"
US53,A,334473-0010,1000,G6-C,17,11/7/2024,792,"PUMP,CAVITY STYLE HEAD,3800 ML/MIN"
US53,C,334474-0010,1000,D3-D,6,,345.87,"SENSOR,LVDT,0.375OD,+/-0.25IN,4FT WIRES"
US53,C,334474-0020,1000,C1-A,0,,154,"SENSOR,LVDT,0.375OD,+/-0.025IN"
US53,C,334474-0030,1000,K17-B3,3,5/10/2023,128,"SENSOR,LVDT,0.375OD,+/-0.1IN"
US53,C,334474-0040,1000,C1-A,0,,115,"SENSOR,LVDT,0.375OD,+/-0.050IN"
US53,C,334474-0050,1000,C1-A,0,,224.33,"SENSOR,LVDT,0.375OD,+/-0.5IN"
US53,C,334474-0060,1000,B6-B,0,10/10/2017,215,"SENSOR,LVDT,0.375OD,+/-0.25IN"
US53,B,334474-0070,1000,K17-E1,3,5/11/2021,396.31,"SENSOR,LVDT,0.375OD,+/-1.0IN"
US53,C,334474-0080,1000,O3,0,8/12/2016,213,"SENSOR,LVDT,0.375OD,+/-0.5IN,4FT WIRES"
US53,C,334475-0010,1000,F3-E,36,2/29/2024,67.5,"HOSE,COILED,.375 ID,.125 W,3/8 MNPT SWVL"
US53,C,334476-0010,1000,K32-A,5,4/26/2023,16.5,"FAN,DC,12V,12W,129.9CFM,119X38mm"
US53,B,334477-0010,1000,K15-E1,12,12/20/2024,24.52,"COLLAR,SPLIT,ALUM,2.00 BORE"
US53,C,334477-0020,1000,B4-C,0,,96.15,"COLLAR,SPLIT,303SS,2.9375 BORE"
US53,C,334477-0030,1000,K15-G2,21,5/2/2023,7.96,"COLLAR,SPLIT,ALUM,3/8 BORE"
US53,C,334477-0040,1000,K15-F2,1,6/19/2023,56.51,"COLLAR,SPLIT,ALUM,3.00 BORE"
US53,C,334477-0050,1000,D1-H,0,,6.67,"COLLAR,SPLIT,ALUM,.75 BORE"
US53,C,334478-0010,1000,K32-I2,4,,10.26,"FAN,DC,12V,0.96W,6.5CFM,40X10mm"
US53,C,334479-0010,1000,K8-P1,8,6/19/2023,19.2,"VALVE,POP,1/4NPTM,AIR,BRASS,10PSI"
US53,A,334480-0010,1000,R1-C,3,11/7/2024,"9,262.93","MOTOR,ROTARY,49/42N-m"
US53,C,334482-0010,1000,F3-D,15,12/13/2024,137.54,"REGULATOR,MPC,FILTER,AUTO DRAIN,3/8 NPT"
US53,B,334483-0010,1000,E6-AA,48,12/11/2024,10.4,"BEARING,BALL,GLASS,3/8 SHT,1-3/8 OD"
US53,C,334483-0020,1000,E6-AA,53,10/18/2024,10.66,"BEARING,BALL,GLASS,3/8 SHT,1-1/8 OD"
US53,C,334484-0010,1000,CHEM CART,0,,32.92,"ADHESIVE,EPOXY,2 PART,90 MIN"
US53,C,334485-0010,1000,C1-G,0,,50,"SEAL,DIAPHRAGM,.48 SHAFT,.69 BORE"
US53,C,334487-0010,1000,W3,0,,1.32,"DOWEL,PIN,PULL,6mm,24mm LG"
US53,B,334488-0200,1000,K20-C,66,11/7/2024,196,"CABLE ASSY,PCI-6221,2m"
US53,C,334489-0010,1000,G6-C,3,6/12/2023,38.5,"MOUNTING HARDWARE,L/S EASY LOAD PUMP"
US53,C,334490-0010,1000,CHEM CART,0,,663.65,"THERM GREASE,T-GREASE 1500"
US53,C,334491-0010,1000,H4-A,8,6/15/2023,8.48,"TOOL,SOCKET,HEX BIT,3mm,1/4 DRIVE,1-7/8L"
US53,C,334492-0010,1000,H4-A,5,6/15/2023,14.26,"TOOL,WRENCH,COMBO,11mm,12 PT BOX,5 1/8 L"
US53,C,334493-0010,1000,K8-C2,6,6/19/2023,3.9,"SEAL,15mm ID,316 SST SPRING"
US53,A,334494-0010,1000,I1-B,1,10/24/2023,"1,230.00","CAMERA,640 X 480,1/3 INCH CCD,MONO"
US53,C,334495-0010,1000,H4-A,5,6/15/2023,22.6,"TOOL,WRENCH,COMBO,16mm,12 PT BOX,6.313 L"
US53,B,334496-0010,1000,M5A,2,12/11/2024,282.65,"LIGHT,LED,GOOSENECK ARM"
US53,C,334497-0010,1000,C7-D,0,,0.77,"BUMPER,FOOT,#8/M4,0.94 OD,0.63 HT"
US53,C,334498-0010,1000,,0,,0.77,"THERM GREASE,SILICONE,5OZ TUBE"
US53,C,334499-0010,1000,B4-E,0,,272.82,"BUSHING,CLAMP,METRIC,ETP-ER20"
US53,A,334499-0020,1000,CART-1,9,11/25/2024,378.7,"BUSHING,CLAMP,METRIC,ETP-ER15"
US53,B,334499-0030,1000,CART-1,12,10/22/2024,393.8,"BUSHING,CLAMP,METRIC,ETP-ER25"
US53,C,334499-0040,1000,B5-F,0,,527.63,"BUSHING,CLAMP,METRIC,ETP-ER50"
US53,C,334499-0300,1000,,0,,286.28,"BUSHING,CLAMP,METRIC,ETP-ER30"
US53,C,334500-0010,1000,B5-D,0,,10.39,"LEVELING FOOT,1/2-13 THD"
US53,C,334501-060064E,1000,K9-D3,13,2/29/2024,7.18,"ROD,THREADED,M5,64mm LG,304 SST"
US53,C,334501-060227E,1000,K13-H3,1,,15.21,"ROD,THREADED,M5,227mm LG,304 SST"
US53,C,334501-071000D,1000,,0,,7.18,"ROD,THREADED,M6,1m LG,ZN PLT ST"
US53,C,334501-080100E,1000,,0,,5.8,"ROD,THREADED,M8,100mm LG,304 SST"
US53,C,334501-090350A,1000,,0,,17.1,"ROD,THREADED,M10,1.5,350mm LG,STEEL"
US53,C,334501-100400A,1000,C3-E,0,,45.41,"ROD,THREADED,M12,1.75,400mm LG,304 SST"
US53,C,334501-120032A,1000,K9-E3,3,6/19/2023,14.51,"ROD,THREADED,M16,2,32mm LG,BLK OXIDE"
US53,C,334501-120050D,1000,K33-D5,9,4/26/2023,3.45,"ROD,THREADED,M16,2-4H,50mm LG,ZN PLT ST"
US53,C,334501-120070B,1000,K9-C4,6,12/29/2022,10.8,"ROD,THREADED,M16 X 2.0,70mm LG,18-8 SST"
US53,C,334501-120070D,1000,K9-C2,1,12/29/2022,7.75,"ROD,THREADED,M16,2-4H,70mm LG,ZN PLT ST"
US53,C,334501-120077A,1000,OB,0,10/18/2016,9.93,"ROD,THREADED,M16,2,77mm LG,BLK OXIDE"
US53,C,334501-120220E,1000,,0,,14.8,"ROD,THREADED,M16,2,220mm LG,304 SST"
US53,C,334501-120240A,1000,K12-P2,2,6/19/2023,28.72,"ROD,THREADED,M16,2,240mm LG,BLK OXIDE"
US53,C,334502-0010,1000,,0,,304.48,"WELD PART,TABLE,800LB CAPACITY"
US53,C,334503-0010,1000,,0,,26.96,"CLAMP,SHAFT,SPLIT,50mm SHAFT DIA"
US53,C,334504-0010,1000,X5,0,,0.48,"WASHER,SPRING,.625 X .317 X 69LBS"
US53,C,334504-0020,1000,X5,0,,1.06,"WASHER,SPRING,.343 X .164 X.019"
US53,C,334504-0030,1000,X9,0,,0.92,"WASHER,SPRING,.875 X .406 X .124"
US53,C,334505-04008B,1000,K6-C1,4,6/19/2023,3.78,"SCREW,SHOULDER,5mm DIA,10mm,18-8 SST"
US53,C,334505-04012B,1000,C3-A,0,,3.78,"SCREW,SHOULDER,5mm DIA,12mm,18-8 SST"
US53,C,334505-05006B,1000,K6-N4,72,4/26/2023,4.51,"SCREW,SHOULDER,6mm DIA,6mm,18-8 SST"
US53,C,334505-05010B,1000,K8-L4,20,12/29/2022,4,"SCREW,SHOULDER,6mm DIA,10mm,18-8 SST"
US53,C,334505-05012B,1000,C3-A,0,,4,"SCREW,SHOULDER,6mm DIA,12mm,18-8 SST"
US53,C,334505-06012B,1000,,0,,6,"SCREW,SHOULDER,8mm DIA,12mm,18-8 SST"
US53,C,334505-08016B,1000,K6-E5,0,,13.55,"SCREW,SHOULDER,12mm DIA,16mm,18-8 SST"
US53,C,334506-0010,1000,H4-D,8,6/15/2023,25.69,"TOOL,WRENCHES,BALL PT ALLEN,STUBBY"
US53,C,334507-0010,1000,C2-A,0,8/30/2016,30.19,"TRAY,STAINLESS STEEL"
US53,C,334508-0010,1000,C1-C,0,,817.2,"SENSOR,LOAD,50g,10-32 THD"
US53,C,334508-0050,1000,O2,0,8/12/2016,659,"SENSOR,LOAD,25LB,10-32 THD"
US53,A,334508-0060,1000,K14-E,5,11/25/2024,676,"SENSOR,LOAD,50LB,10-32 THD"
US53,A,334508-0070,1000,K14-F,7,11/25/2024,667.5,"SENSOR,LOAD,100LB,10-32 THD"
